zaman,boyut,kaynak_ip,hedef_ip,protokol,ttl,etiket,kaynak_port,hedef_port,bayraklar
1775625878.8116052,1286,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8122265,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8128672,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8133488,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8137612,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.814071,71,10.111.197.48,216.239.38.120,17,128,1,61894,443,UDP
1775625878.8144677,441,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.8148305,87,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.8218563,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8223238,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.8228204,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.8234797,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8240864,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8248765,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8252735,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.8258839,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8266284,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.8274217,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8280482,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8291066,74,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.832188,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.832903,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.833488,982,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.8339717,83,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8344116,154,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8347547,124,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.835121,146,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8354096,136,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.8357065,83,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.836006,226,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8363223,83,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.83807,74,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.8449357,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.84542,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8458993,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.846463,294,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.8470342,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8476124,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8482738,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.8487992,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.8493,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.8515134,74,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.8561025,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.8567905,1065,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.8754537,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.8851404,82,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8930612,68,216.239.38.120,10.111.197.48,17,53,1,443,61894,UDP
1775625878.9204965,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.9695795,111,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.9993634,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.0073793,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0120215,71,10.111.197.48,216.239.38.120,17,128,1,61894,443,UDP
1775625879.0263522,1287,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.027554,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0282867,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.029459,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.0336175,482,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0345848,1286,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0349667,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0352175,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0355392,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0361116,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0367563,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.03742,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.038045,439,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.0386202,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0391858,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0397847,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.040422,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0410762,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0417018,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0424182,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0431948,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0439777,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.044603,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0452092,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0458243,1018,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0463998,154,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0469105,122,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0472965,146,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.047632,136,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0481195,83,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.048471,226,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0487857,83,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0491638,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0495374,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0501149,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0506158,205,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0512118,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0515976,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0519936,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.052272,87,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.05257,74,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.0529644,74,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.0535202,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0542119,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0546715,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.055104,1193,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.055709,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0562246,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.056849,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0572627,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0577183,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.058574,701,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0595744,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.060357,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0608284,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.061218,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0616188,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0620594,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0625176,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0629256,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.063358,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0639448,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0646613,136,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0654101,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0661323,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0668454,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.067368,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.0681531,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0688794,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0696175,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.070092,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0707428,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0714781,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0721114,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0727885,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0732253,564,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.073476,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0737154,472,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.074624,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0751207,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.075957,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.076653,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0771163,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0775936,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0780575,288,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0786653,1209,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0792801,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.080033,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0807092,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0811417,354,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.081602,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0818875,941,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.082185,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0824773,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0828922,939,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0833435,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0837135,1287,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0841656,405,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0846474,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.0852828,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0857625,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0861375,282,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0865471,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0870724,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0876935,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0886586,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0896363,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0904057,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.090999,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.0915067,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.092082,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.092556,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0931592,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0939987,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.094642,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0951774,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0958705,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.096266,68,216.239.38.120,10.111.197.48,17,53,1,443,61894,UDP
1775625879.09689,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.097738,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0983982,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.0990639,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.0995853,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.1001267,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.10065,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.101315,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1052213,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1058748,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1066356,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1073108,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1078684,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.108679,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1092055,285,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1098685,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1105604,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1111958,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.111978,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.112762,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1133435,327,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1141627,83,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1148243,158,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1154168,83,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1163013,83,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1170328,399,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1175857,83,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1180725,83,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1186955,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1193583,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.120286,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.121011,903,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1216578,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1223726,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1230226,618,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.123624,76,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.124194,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.1247008,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.1254094,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1260655,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.12664,433,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.127351,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1280224,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1287127,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.129393,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1300921,1220,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1309953,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.1317837,951,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.132453,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1330955,832,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1338153,83,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1344697,252,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1353724,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1361153,1285,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1366918,83,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1372967,83,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1378257,156,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.138335,83,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.138862,82,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.13944,412,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1399531,96,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1405559,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1411703,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1418915,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1425118,1140,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1431062,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.143744,1205,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1443942,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1450698,1244,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.14568,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1462893,1291,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1469572,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1475675,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1481707,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1487422,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1493976,1218,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.150014,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1508975,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1517015,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1521146,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1525557,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1530063,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.153461,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.153707,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.1539695,905,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1543467,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1548543,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1554642,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1558812,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1562972,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1567419,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1572332,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.157876,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1583202,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625879.1591032,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.1597729,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1602054,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625879.160598,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.161045,414,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625879.1615126,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
